Table: Density [G]
Temperature {K} 	Pressure {kPa} 	Density {kg/m^3} 	Uncertainty {kg/m^3} 
367	6600	118.33	0.66
367	6800	122.90	0.70
367	7000	127.55	0.75
367	7200	132.28	0.79
367	7400	137.09	0.84
367	7600	141.99	0.90
367	7800	146.98	0.96
367	8000	152.1	1.0
367	8200	157.2	1.1
367	8400	162.5	1.2
367	8600	167.9	1.2
367	8800	173.3	1.3
367	9000	178.9	1.4
367	9200	184.6	1.5
367	9400	190.4	1.6
367	9600	196.3	1.7
367	9800	202.3	1.9
367	10000	208.4	2.0
368	200	2.89267	0.00082
368	400	5.8173	0.0033
368	600	8.7747	0.0073
368	800	11.766	0.013
368	1000	14.791	0.020
368	1200	17.851	0.029
368	1400	20.947	0.038
368	1600	24.079	0.050
368	1800	27.250	0.062
368	2000	30.459	0.076
368	2200	33.708	0.091
368	2400	37.00	0.11
368	2600	40.33	0.12
368	2800	43.70	0.14
368	3000	47.12	0.16
368	3200	50.58	0.18
368	3400	54.09	0.20
368	3600	57.65	0.23
368	3800	61.25	0.25
368	4000	64.91	0.27
368	4200	68.61	0.30
368	4400	72.37	0.32
368	4600	76.19	0.35
368	4800	80.05	0.37
368	5000	83.98	0.40
368	5200	87.97	0.43
368	5400	92.02	0.46
368	5600	96.13	0.49
368	5800	100.30	0.52
368	6000	104.55	0.55
368	6200	108.86	0.58
368	6400	113.24	0.62
368	6600	117.69	0.65
368	6800	122.22	0.69
368	7000	126.82	0.74
368	7200	131.50	0.78
368	7400	136.27	0.83
368	7600	141.12	0.88
368	7800	146.05	0.94
368	8000	151.1	1.0
368	8200	156.2	1.1
368	8400	161.4	1.1
368	8600	166.7	1.2
368	8800	172.1	1.3
368	9000	177.6	1.4
368	9200	183.2	1.5
368	9400	188.9	1.6
368	9600	194.7	1.7
368	9800	200.6	1.8
368	10000	206.6	1.9
369	200	2.88468	0.00082
369	400	5.8010	0.0032
369	600	8.7495	0.0072
369	800	11.731	0.013
369	1000	14.747	0.020
369	1200	17.797	0.028
369	1400	20.882	0.038
369	1600	24.004	0.049
369	1800	27.162	0.062
369	2000	30.359	0.075
369	2200	33.595	0.090
369	2400	36.87	0.11
369	2600	40.19	0.12
369	2800	43.55	0.14
369	3000	46.95	0.16
369	3200	50.39	0.18
369	3400	53.89	0.20
369	3600	57.42	0.22
369	3800	61.01	0.25
369	4000	64.64	0.27
369	4200	68.33	0.29
369	4400	72.07	0.32
369	4600	75.86	0.34
369	4800	79.70	0.37
369	5000	83.61	0.40
369	5200	87.57	0.42
369	5400	91.59	0.45
369	5600	95.67	0.48
369	5800	99.81	0.51
369	6000	104.02	0.54
369	6200	108.30	0.58
369	6400	112.64	0.61
369	6600	117.05	0.65
369	6800	121.54	0.69
369	7000	126.10	0.73
369	7200	130.74	0.77
369	7400	135.46	0.82
369	7600	140.26	0.87
369	7800	145.14	0.93
369	8000	150.11	0.99
369	8200	155.2	1.0
369	8400	160.3	1.1
369	8600	165.5	1.2
369	8800	170.9	1.3
369	9000	176.3	1.4
369	9200	181.8	1.5
369	9400	187.4	1.5
369	9600	193.2	1.7
369	9800	199.0	1.8
369	10000	204.9	1.9
370	200	2.87674	0.00081
370	400	5.7847	0.0032
370	600	8.7246	0.0072
370	800	11.697	0.013
370	1000	14.703	0.020
370	1200	17.743	0.028
370	1400	20.818	0.038
370	1600	23.928	0.049
370	1800	27.076	0.061
370	2000	30.260	0.075
370	2200	33.483	0.090
370	2400	36.75	0.11
370	2600	40.05	0.12
370	2800	43.39	0.14
370	3000	46.78	0.16
370	3200	50.21	0.18
370	3400	53.68	0.20
370	3600	57.20	0.22
370	3800	60.77	0.24
370	4000	64.39	0.27
370	4200	68.05	0.29
370	4400	71.77	0.31
370	4600	75.54	0.34
370	4800	79.36	0.36
370	5000	83.24	0.39
370	5200	87.17	0.42
370	5400	91.16	0.45
370	5600	95.21	0.48
370	5800	99.33	0.51
370	6000	103.50	0.54
370	6200	107.74	0.57
370	6400	112.05	0.60
370	6600	116.43	0.64
370	6800	120.88	0.68
370	7000	125.40	0.72
370	7200	129.99	0.76
370	7400	134.67	0.81
370	7600	139.42	0.86
370	7800	144.25	0.91
370	8000	149.16	0.97
370	8200	154.2	1.0
370	8400	159.2	1.1
370	8600	164.4	1.2
370	8800	169.7	1.2
370	9000	175.0	1.3
370	9200	180.5	1.4
370	9400	186.0	1.5
370	9600	191.7	1.6
370	9800	197.4	1.7
370	10000	203.3	1.8
371	200	2.86885	0.00080
371	400	5.7685	0.0032
371	600	8.6997	0.0071
371	800	11.663	0.013
371	1000	14.660	0.019
371	1200	17.690	0.028
371	1400	20.754	0.037
371	1600	23.854	0.048
371	1800	26.989	0.061
371	2000	30.162	0.074
371	2200	33.373	0.089
371	2400	36.62	0.10
371	2600	39.91	0.12
371	2800	43.24	0.14
371	3000	46.61	0.16
371	3200	50.03	0.18
371	3400	53.48	0.20
371	3600	56.99	0.22
371	3800	60.54	0.24
371	4000	64.13	0.26
371	4200	67.78	0.29
371	4400	71.47	0.31
371	4600	75.22	0.34
371	4800	79.02	0.36
371	5000	82.87	0.39
371	5200	86.78	0.41
371	5400	90.74	0.44
371	5600	94.76	0.47
371	5800	98.85	0.50
371	6000	102.99	0.53
371	6200	107.20	0.56
371	6400	111.48	0.60
371	6600	115.82	0.63
371	6800	120.23	0.67
371	7000	124.71	0.71
371	7200	129.26	0.75
371	7400	133.88	0.80
371	7600	138.59	0.85
371	7800	143.37	0.90
371	8000	148.23	0.95
371	8200	153.2	1.0
371	8400	158.2	1.1
371	8600	163.3	1.2
371	8800	168.5	1.2
371	9000	173.8	1.3
371	9200	179.2	1.4
371	9400	184.7	1.5
371	9600	190.2	1.6
371	9800	195.9	1.7
371	10000	201.6	1.8
372	200	2.86100	0.00080
372	400	5.7525	0.0032
372	600	8.6750	0.0070
372	800	11.629	0.012
372	1000	14.616	0.019
372	1200	17.636	0.027
372	1400	20.691	0.037
372	1600	23.779	0.048
372	1800	26.904	0.060
372	2000	30.065	0.073
372	2200	33.263	0.088
372	2400	36.50	0.10
372	2600	39.77	0.12
372	2800	43.09	0.14
372	3000	46.45	0.16
372	3200	49.84	0.18
372	3400	53.29	0.20
372	3600	56.77	0.22
372	3800	60.30	0.24
372	4000	63.88	0.26
372	4200	67.50	0.28
372	4400	71.18	0.31
372	4600	74.90	0.33
372	4800	78.68	0.36
372	5000	82.51	0.38
372	5200	86.39	0.41
372	5400	90.33	0.44
372	5600	94.32	0.47
372	5800	98.38	0.50
372	6000	102.49	0.53
372	6200	106.67	0.56
372	6400	110.91	0.59
372	6600	115.21	0.63
372	6800	119.58	0.66
372	7000	124.02	0.70
372	7200	128.53	0.74
372	7400	133.12	0.79
372	7600	137.77	0.83
372	7800	142.51	0.89
372	8000	147.32	0.94
372	8200	152.21	1.00
372	8400	157.2	1.1
372	8600	162.2	1.1
372	8800	167.4	1.2
372	9000	172.6	1.3
372	9200	177.9	1.4
372	9400	183.3	1.5
372	9600	188.8	1.5
372	9800	194.4	1.6
372	10000	200.1	1.7
373	200	2.85319	0.00079
373	400	5.7365	0.0031
373	600	8.6505	0.0070
373	800	11.596	0.012
373	1000	14.574	0.019
373	1200	17.584	0.027
373	1400	20.628	0.037
373	1600	23.706	0.048
373	1800	26.819	0.060
373	2000	29.968	0.073
373	2200	33.154	0.087
373	2400	36.38	0.10
373	2600	39.64	0.12
373	2800	42.94	0.14
373	3000	46.28	0.15
373	3200	49.66	0.17
373	3400	53.09	0.19
373	3600	56.56	0.22
373	3800	60.07	0.24
373	4000	63.63	0.26
373	4200	67.23	0.28
373	4400	70.89	0.31
373	4600	74.59	0.33
373	4800	78.34	0.36
373	5000	82.15	0.38
373	5200	86.01	0.41
373	5400	89.92	0.43
373	5600	93.89	0.46
373	5800	97.91	0.49
373	6000	101.99	0.52
373	6200	106.14	0.55
373	6400	110.35	0.59
373	6600	114.62	0.62
373	6800	118.95	0.66
373	7000	123.35	0.69
373	7200	127.82	0.73
373	7400	132.36	0.78
373	7600	136.97	0.82
373	7800	141.66	0.87
373	8000	146.42	0.93
373	8200	151.26	0.98
373	8400	156.2	1.0
373	8600	161.2	1.1
373	8800	166.2	1.2
373	9000	171.4	1.3
373	9200	176.7	1.3
373	9400	182.0	1.4
373	9600	187.4	1.5
373	9800	192.9	1.6
373	10000	198.5	1.7
374	200	2.84542	0.00078
374	400	5.7206	0.0031
374	600	8.6261	0.0069
374	800	11.563	0.012
374	1000	14.531	0.019
374	1200	17.531	0.027
374	1400	20.565	0.036
374	1600	23.633	0.047
374	1800	26.735	0.059
374	2000	29.872	0.072
374	2200	33.045	0.086
374	2400	36.26	0.10
374	2600	39.50	0.12
374	2800	42.79	0.14
374	3000	46.12	0.15
374	3200	49.49	0.17
374	3400	52.89	0.19
374	3600	56.35	0.21
374	3800	59.84	0.23
374	4000	63.38	0.26
374	4200	66.97	0.28
374	4400	70.60	0.30
374	4600	74.28	0.33
374	4800	78.01	0.35
374	5000	81.79	0.38
374	5200	85.63	0.40
374	5400	89.51	0.43
374	5600	93.45	0.46
374	5800	97.45	0.49
374	6000	101.51	0.52
374	6200	105.62	0.55
374	6400	109.79	0.58
374	6600	114.03	0.61
374	6800	118.33	0.65
374	7000	122.69	0.69
374	7200	127.12	0.73
374	7400	131.62	0.77
374	7600	136.19	0.81
374	7800	140.83	0.86
374	8000	145.54	0.91
374	8200	150.33	0.97
374	8400	155.2	1.0
374	8600	160.1	1.1
374	8800	165.2	1.2
374	9000	170.3	1.2
374	9200	175.4	1.3
374	9400	180.7	1.4
374	9600	186.1	1.5
374	9800	191.5	1.6
374	10000	197.0	1.7
375	200	2.83770	0.00077
375	400	5.7048	0.0031
375	600	8.6019	0.0069
375	800	11.530	0.012
375	1000	14.489	0.019
375	1200	17.479	0.027
375	1400	20.503	0.036
375	1600	23.560	0.047
375	1800	26.651	0.058
375	2000	29.777	0.071
375	2200	32.938	0.086
375	2400	36.14	0.10
375	2600	39.37	0.12
375	2800	42.64	0.13
375	3000	45.96	0.15
375	3200	49.31	0.17
375	3400	52.70	0.19
375	3600	56.14	0.21
375	3800	59.61	0.23
375	4000	63.14	0.25
375	4200	66.70	0.28
375	4400	70.32	0.30
375	4600	73.98	0.32
375	4800	77.69	0.35
375	5000	81.44	0.37
375	5200	85.25	0.40
375	5400	89.11	0.43
375	5600	93.03	0.45
375	5800	97.00	0.48
375	6000	101.02	0.51
375	6200	105.11	0.54
375	6400	109.25	0.57
375	6600	113.45	0.61
375	6800	117.71	0.64
375	7000	122.04	0.68
375	7200	126.43	0.72
375	7400	130.89	0.76
375	7600	135.42	0.80
375	7800	140.01	0.85
375	8000	144.68	0.90
375	8200	149.42	0.95
375	8400	154.2	1.0
375	8600	159.1	1.1
375	8800	164.1	1.1
375	9000	169.1	1.2
375	9200	174.2	1.3
375	9400	179.4	1.4
375	9600	184.7	1.5
375	9800	190.1	1.5
375	10000	195.5	1.6
376	200	2.83002	0.00077
376	400	5.6891	0.0030
376	600	8.5778	0.0068
376	800	11.497	0.012
376	1000	14.447	0.019
376	1200	17.428	0.027
376	1400	20.441	0.036
376	1600	23.488	0.046
376	1800	26.568	0.058
376	2000	29.682	0.071
376	2200	32.831	0.085
376	2400	36.017	0.100
376	2600	39.24	0.12
376	2800	42.50	0.13
376	3000	45.80	0.15
376	3200	49.13	0.17
376	3400	52.51	0.19
376	3600	55.93	0.21
376	3800	59.39	0.23
376	4000	62.89	0.25
376	4200	66.44	0.27
376	4400	70.04	0.30
376	4600	73.68	0.32
376	4800	77.36	0.35
376	5000	81.10	0.37
376	5200	84.88	0.40
376	5400	88.72	0.42
376	5600	92.61	0.45
376	5800	96.55	0.48
376	6000	100.55	0.51
376	6200	104.60	0.54
376	6400	108.71	0.57
376	6600	112.88	0.60
376	6800	117.11	0.64
376	7000	121.40	0.67
376	7200	125.76	0.71
376	7400	130.17	0.75
376	7600	134.66	0.79
376	7800	139.21	0.84
376	8000	143.83	0.89
376	8200	148.52	0.94
376	8400	153.28	1.00
376	8600	158.1	1.1
376	8800	163.0	1.1
376	9000	168.0	1.2
376	9200	173.1	1.3
376	9400	178.2	1.3
376	9600	183.4	1.4
376	9800	188.7	1.5
376	10000	194.1	1.6
377	200	2.82239	0.00076
377	400	5.6735	0.0030
377	600	8.5538	0.0067
377	800	11.464	0.012
377	1000	14.405	0.018
377	1200	17.377	0.026
377	1400	20.380	0.035
377	1600	23.416	0.046
377	1800	26.485	0.057
377	2000	29.588	0.070
377	2200	32.726	0.084
377	2400	35.899	0.099
377	2600	39.11	0.11
377	2800	42.35	0.13
377	3000	45.64	0.15
377	3200	48.96	0.17
377	3400	52.32	0.19
377	3600	55.72	0.21
377	3800	59.17	0.23
377	4000	62.65	0.25
377	4200	66.18	0.27
377	4400	69.76	0.30
377	4600	73.38	0.32
377	4800	77.04	0.34
377	5000	80.76	0.37
377	5200	84.52	0.39
377	5400	88.33	0.42
377	5600	92.19	0.45
377	5800	96.11	0.47
377	6000	100.08	0.50
377	6200	104.10	0.53
377	6400	108.18	0.56
377	6600	112.32	0.59
377	6800	116.51	0.63
377	7000	120.77	0.66
377	7200	125.09	0.70
377	7400	129.47	0.74
377	7600	133.91	0.78
377	7800	138.42	0.83
377	8000	143.00	0.88
377	8200	147.64	0.93
377	8400	152.36	0.98
377	8600	157.1	1.0
377	8800	162.0	1.1
377	9000	166.9	1.2
377	9200	171.9	1.2
377	9400	177.0	1.3
377	9600	182.2	1.4
377	9800	187.4	1.5
377	10000	192.7	1.6
378	200	2.81479	0.00075
378	400	5.6579	0.0030
378	600	8.5300	0.0067
378	800	11.432	0.012
378	1000	14.363	0.018
378	1200	17.326	0.026
378	1400	20.319	0.035
378	1600	23.345	0.045
378	1800	26.403	0.057
378	2000	29.495	0.070
378	2200	32.621	0.083
378	2400	35.781	0.098
378	2600	38.98	0.11
378	2800	42.21	0.13
378	3000	45.48	0.15
378	3200	48.79	0.17
378	3400	52.13	0.19
378	3600	55.52	0.21
378	3800	58.95	0.23
378	4000	62.42	0.25
378	4200	65.93	0.27
378	4400	69.48	0.29
378	4600	73.08	0.32
378	4800	76.73	0.34
378	5000	80.42	0.36
378	5200	84.16	0.39
378	5400	87.95	0.42
378	5600	91.78	0.44
378	5800	95.67	0.47
378	6000	99.61	0.50
378	6200	103.61	0.53
378	6400	107.66	0.56
378	6600	111.77	0.59
378	6800	115.93	0.62
378	7000	120.15	0.66
378	7200	124.43	0.69
378	7400	128.77	0.73
378	7600	133.18	0.77
378	7800	137.65	0.82
378	8000	142.18	0.86
378	8200	146.78	0.91
378	8400	151.45	0.97
378	8600	156.2	1.0
378	8800	161.0	1.1
378	9000	165.9	1.1
378	9200	170.8	1.2
378	9400	175.8	1.3
378	9600	180.9	1.4
378	9800	186.1	1.4
378	10000	191.3	1.5
379	200	2.80724	0.00075
379	400	5.6425	0.0030
379	600	8.5063	0.0066
379	800	11.399	0.012
379	1000	14.322	0.018
379	1200	17.275	0.026
379	1400	20.259	0.035
379	1600	23.274	0.045
379	1800	26.322	0.056
379	2000	29.402	0.069
379	2200	32.516	0.083
379	2400	35.665	0.097
379	2600	38.85	0.11
379	2800	42.07	0.13
379	3000	45.32	0.15
379	3200	48.62	0.16
379	3400	51.95	0.18
379	3600	55.32	0.20
379	3800	58.73	0.22
379	4000	62.18	0.25
379	4200	65.67	0.27
379	4400	69.21	0.29
379	4600	72.79	0.31
379	4800	76.41	0.34
379	5000	80.08	0.36
379	5200	83.80	0.39
379	5400	87.56	0.41
379	5600	91.38	0.44
379	5800	95.24	0.46
379	6000	99.16	0.49
379	6200	103.12	0.52
379	6400	107.14	0.55
379	6600	111.22	0.58
379	6800	115.35	0.62
379	7000	119.54	0.65
379	7200	123.78	0.69
379	7400	128.09	0.72
379	7600	132.46	0.76
379	7800	136.88	0.81
379	8000	141.38	0.85
379	8200	145.93	0.90
379	8400	150.55	0.95
379	8600	155.2	1.0
379	8800	160.0	1.1
379	9000	164.8	1.1
379	9200	169.7	1.2
379	9400	174.7	1.3
379	9600	179.7	1.3
379	9800	184.8	1.4
379	10000	190.0	1.5
380	200	2.79973	0.00074
380	400	5.6271	0.0029
380	600	8.4828	0.0066
380	800	11.367	0.012
380	1000	14.281	0.018
380	1200	17.225	0.026
380	1400	20.199	0.034
380	1600	23.204	0.045
380	1800	26.241	0.056
380	2000	29.310	0.068
380	2200	32.413	0.082
380	2400	35.549	0.096
380	2600	38.72	0.11
380	2800	41.93	0.13
380	3000	45.17	0.15
380	3200	48.45	0.16
380	3400	51.76	0.18
380	3600	55.12	0.20
380	3800	58.51	0.22
380	4000	61.95	0.24
380	4200	65.42	0.27
380	4400	68.94	0.29
380	4600	72.50	0.31
380	4800	76.10	0.33
380	5000	79.75	0.36
380	5200	83.45	0.38
380	5400	87.19	0.41
380	5600	90.98	0.43
380	5800	94.82	0.46
380	6000	98.70	0.49
380	6200	102.64	0.52
380	6400	106.64	0.55
380	6600	110.68	0.58
380	6800	114.78	0.61
380	7000	118.94	0.64
380	7200	123.15	0.68
380	7400	127.42	0.72
380	7600	131.75	0.76
380	7800	136.13	0.80
380	8000	140.58	0.84
380	8200	145.10	0.89
380	8400	149.67	0.94
380	8600	154.31	0.99
380	8800	159.0	1.1
380	9000	163.8	1.1
380	9200	168.6	1.2
380	9400	173.5	1.2
380	9600	178.5	1.3
380	9800	183.6	1.4
380	10000	188.7	1.5
381	200	2.79225	0.00073
381	400	5.6119	0.0029
381	600	8.4593	0.0065
381	800	11.335	0.011
381	1000	14.240	0.018
381	1200	17.174	0.025
381	1400	20.139	0.034
381	1600	23.134	0.044
381	1800	26.161	0.055
381	2000	29.219	0.068
381	2200	32.310	0.081
381	2400	35.435	0.095
381	2600	38.59	0.11
381	2800	41.79	0.13
381	3000	45.01	0.14
381	3200	48.28	0.16
381	3400	51.58	0.18
381	3600	54.92	0.20
381	3800	58.30	0.22
381	4000	61.72	0.24
381	4200	65.17	0.26
381	4400	68.67	0.28
381	4600	72.21	0.31
381	4800	75.80	0.33
381	5000	79.43	0.35
381	5200	83.10	0.38
381	5400	86.82	0.40
381	5600	90.58	0.43
381	5800	94.40	0.46
381	6000	98.26	0.48
381	6200	102.17	0.51
381	6400	106.13	0.54
381	6600	110.15	0.57
381	6800	114.22	0.60
381	7000	118.34	0.64
381	7200	122.52	0.67
381	7400	126.75	0.71
381	7600	131.04	0.75
381	7800	135.40	0.79
381	8000	139.81	0.83
381	8200	144.28	0.88
381	8400	148.81	0.93
381	8600	153.41	0.98
381	8800	158.1	1.0
381	9000	162.8	1.1
381	9200	167.6	1.2
381	9400	172.4	1.2
381	9600	177.4	1.3
381	9800	182.3	1.4
381	10000	187.4	1.4
382	200	2.78482	0.00073
382	400	5.5967	0.0029
382	600	8.4361	0.0064
382	800	11.304	0.011
382	1000	14.200	0.018
382	1200	17.125	0.025
382	1400	20.080	0.034
382	1600	23.065	0.044
382	1800	26.081	0.055
382	2000	29.129	0.067
382	2200	32.208	0.080
382	2400	35.321	0.095
382	2600	38.47	0.11
382	2800	41.65	0.13
382	3000	44.86	0.14
382	3200	48.11	0.16
382	3400	51.40	0.18
382	3600	54.72	0.20
382	3800	58.09	0.22
382	4000	61.49	0.24
382	4200	64.93	0.26
382	4400	68.41	0.28
382	4600	71.93	0.30
382	4800	75.50	0.33
382	5000	79.10	0.35
382	5200	82.75	0.38
382	5400	86.45	0.40
382	5600	90.19	0.43
382	5800	93.98	0.45
382	6000	97.82	0.48
382	6200	101.70	0.51
382	6400	105.64	0.54
382	6600	109.63	0.57
382	6800	113.66	0.60
382	7000	117.76	0.63
382	7200	121.90	0.67
382	7400	126.10	0.70
382	7600	130.36	0.74
382	7800	134.67	0.78
382	8000	139.04	0.82
382	8200	143.47	0.87
382	8400	147.96	0.92
382	8600	152.51	0.97
382	8800	157.1	1.0
382	9000	161.8	1.1
382	9200	166.5	1.1
382	9400	171.3	1.2
382	9600	176.2	1.3
382	9800	181.1	1.3
382	10000	186.1	1.4
383	200	2.77743	0.00072
383	400	5.5816	0.0029
383	600	8.4129	0.0064
383	800	11.272	0.011
383	1000	14.159	0.017
383	1200	17.075	0.025
383	1400	20.021	0.034
383	1600	22.996	0.043
383	1800	26.002	0.054
383	2000	29.039	0.066
383	2200	32.107	0.080
383	2400	35.208	0.094
383	2600	38.34	0.11
383	2800	41.51	0.12
383	3000	44.71	0.14
383	3200	47.95	0.16
383	3400	51.22	0.18
383	3600	54.53	0.20
383	3800	57.88	0.22
383	4000	61.26	0.24
383	4200	64.68	0.26
383	4400	68.15	0.28
383	4600	71.65	0.30
383	4800	75.20	0.33
383	5000	78.78	0.35
383	5200	82.41	0.37
383	5400	86.09	0.40
383	5600	89.81	0.42
383	5800	93.57	0.45
383	6000	97.38	0.48
383	6200	101.24	0.50
383	6400	105.15	0.53
383	6600	109.11	0.56
383	6800	113.12	0.59
383	7000	117.18	0.62
383	7200	121.29	0.66
383	7400	125.46	0.69
383	7600	129.68	0.73
383	7800	133.96	0.77
383	8000	138.29	0.81
383	8200	142.68	0.86
383	8400	147.13	0.90
383	8600	151.64	0.95
383	8800	156.2	1.0
383	9000	160.8	1.1
383	9200	165.5	1.1
383	9400	170.3	1.2
383	9600	175.1	1.3
383	9800	180.0	1.3
383	10000	184.9	1.4
384	200	2.77008	0.00072
384	400	5.5666	0.0028
384	600	8.3899	0.0063
384	800	11.241	0.011
384	1000	14.119	0.017
384	1200	17.026	0.025
384	1400	19.962	0.033
384	1600	22.928	0.043
384	1800	25.923	0.054
384	2000	28.949	0.066
384	2200	32.007	0.079
384	2400	35.096	0.093
384	2600	38.22	0.11
384	2800	41.37	0.12
384	3000	44.56	0.14
384	3200	47.78	0.16
384	3400	51.04	0.18
384	3600	54.34	0.20
384	3800	57.67	0.21
384	4000	61.04	0.24
384	4200	64.44	0.26
384	4400	67.89	0.28
384	4600	71.37	0.30
384	4800	74.90	0.32
384	5000	78.47	0.35
384	5200	82.08	0.37
384	5400	85.73	0.39
384	5600	89.43	0.42
384	5800	93.17	0.44
384	6000	96.95	0.47
384	6200	100.79	0.50
384	6400	104.67	0.53
384	6600	108.60	0.56
384	6800	112.58	0.59
384	7000	116.61	0.62
384	7200	120.69	0.65
384	7400	124.82	0.69
384	7600	129.01	0.72
384	7800	133.25	0.76
384	8000	137.55	0.80
384	8200	141.90	0.85
384	8400	146.31	0.89
384	8600	150.77	0.94
384	8800	155.30	0.99
384	9000	159.9	1.0
384	9200	164.5	1.1
384	9400	169.2	1.2
384	9600	174.0	1.2
384	9800	178.8	1.3
384	10000	183.7	1.4
385	200	2.76277	0.00071
385	400	5.5516	0.0028
385	600	8.3670	0.0063
385	800	11.210	0.011
385	1000	14.079	0.017
385	1200	16.978	0.024
385	1400	19.904	0.033
385	1600	22.860	0.043
385	1800	25.845	0.053
385	2000	28.861	0.065
385	2200	31.907	0.078
385	2400	34.985	0.092
385	2600	38.09	0.11
385	2800	41.24	0.12
385	3000	44.41	0.14
385	3200	47.62	0.16
385	3400	50.87	0.17
385	3600	54.15	0.19
385	3800	57.46	0.21
385	4000	60.81	0.23
385	4200	64.20	0.25
385	4400	67.63	0.28
385	4600	71.10	0.30
385	4800	74.61	0.32
385	5000	78.15	0.34
385	5200	81.74	0.37
385	5400	85.37	0.39
385	5600	89.05	0.42
385	5800	92.77	0.44
385	6000	96.53	0.47
385	6200	100.34	0.49
385	6400	104.19	0.52
385	6600	108.10	0.55
385	6800	112.05	0.58
385	7000	116.05	0.61
385	7200	120.10	0.65
385	7400	124.20	0.68
385	7600	128.35	0.72
385	7800	132.56	0.75
385	8000	136.82	0.79
385	8200	141.13	0.84
385	8400	145.50	0.88
385	8600	149.93	0.93
385	8800	154.41	0.98
385	9000	158.9	1.0
385	9200	163.5	1.1
385	9400	168.2	1.2
385	9600	172.9	1.2
385	9800	177.7	1.3
385	10000	182.5	1.4
386	200	2.75549	0.00070
386	400	5.5368	0.0028
386	600	8.3443	0.0062
386	800	11.179	0.011
386	1000	14.040	0.017
386	1200	16.929	0.024
386	1400	19.846	0.033
386	1600	22.792	0.042
386	1800	25.768	0.053
386	2000	28.773	0.065
386	2200	31.808	0.078
386	2400	34.874	0.091
386	2600	37.97	0.11
386	2800	41.10	0.12
386	3000	44.27	0.14
386	3200	47.46	0.16
386	3400	50.69	0.17
386	3600	53.96	0.19
386	3800	57.26	0.21
386	4000	60.59	0.23
386	4200	63.97	0.25
386	4400	67.38	0.27
386	4600	70.83	0.29
386	4800	74.32	0.32
386	5000	77.84	0.34
386	5200	81.41	0.36
386	5400	85.02	0.39
386	5600	88.68	0.41
386	5800	92.37	0.44
386	6000	96.11	0.46
386	6200	99.89	0.49
386	6400	103.72	0.52
386	6600	107.60	0.55
386	6800	111.52	0.58
386	7000	115.49	0.61
386	7200	119.51	0.64
386	7400	123.58	0.67
386	7600	127.70	0.71
386	7800	131.88	0.75
386	8000	136.10	0.79
386	8200	140.38	0.83
386	8400	144.71	0.87
386	8600	149.09	0.92
386	8800	153.53	0.97
386	9000	158.0	1.0
386	9200	162.6	1.1
386	9400	167.2	1.1
386	9600	171.9	1.2
386	9800	176.6	1.3
386	10000	181.4	1.3
387	200	2.74826	0.00070
387	400	5.5220	0.0028
387	600	8.3217	0.0062
387	800	11.148	0.011
387	1000	14.001	0.017
387	1200	16.881	0.024
387	1400	19.789	0.032
387	1600	22.725	0.042
387	1800	25.691	0.053
387	2000	28.685	0.064
387	2200	31.710	0.077
387	2400	34.765	0.091
387	2600	37.85	0.11
387	2800	40.97	0.12
387	3000	44.12	0.14
387	3200	47.30	0.15
387	3400	50.52	0.17
387	3600	53.77	0.19
387	3800	57.05	0.21
387	4000	60.38	0.23
387	4200	63.73	0.25
387	4400	67.13	0.27
387	4600	70.56	0.29
387	4800	74.03	0.31
387	5000	77.54	0.34
387	5200	81.09	0.36
387	5400	84.68	0.38
387	5600	88.31	0.41
387	5800	91.98	0.43
387	6000	95.70	0.46
387	6200	99.46	0.49
387	6400	103.26	0.51
387	6600	107.11	0.54
387	6800	111.01	0.57
387	7000	114.95	0.60
387	7200	118.94	0.63
387	7400	122.98	0.67
387	7600	127.07	0.70
387	7800	131.20	0.74
387	8000	135.39	0.78
387	8200	139.63	0.82
387	8400	143.93	0.86
387	8600	148.27	0.91
387	8800	152.67	0.95
387	9000	157.1	1.0
387	9200	161.6	1.1
387	9400	166.2	1.1
387	9600	170.8	1.2
387	9800	175.5	1.2
387	10000	180.2	1.3
388	200	2.74106	0.00069
388	400	5.5073	0.0027
388	600	8.2992	0.0061
388	800	11.117	0.011
388	1000	13.962	0.017
388	1200	16.833	0.024
388	1400	19.732	0.032
388	1600	22.659	0.042
388	1800	25.614	0.052
388	2000	28.598	0.064
388	2200	31.612	0.076
388	2400	34.656	0.090
388	2600	37.73	0.10
388	2800	40.84	0.12
388	3000	43.97	0.14
388	3200	47.14	0.15
388	3400	50.35	0.17
388	3600	53.58	0.19
388	3800	56.85	0.21
388	4000	60.16	0.23
388	4200	63.50	0.25
388	4400	66.88	0.27
388	4600	70.29	0.29
388	4800	73.74	0.31
388	5000	77.23	0.33
388	5200	80.76	0.36
388	5400	84.33	0.38
388	5600	87.94	0.41
388	5800	91.59	0.43
388	6000	95.29	0.46
388	6200	99.02	0.48
388	6400	102.80	0.51
388	6600	106.63	0.54
388	6800	110.49	0.57
388	7000	114.41	0.60
388	7200	118.37	0.63
388	7400	122.38	0.66
388	7600	126.44	0.69
388	7800	130.54	0.73
388	8000	134.70	0.77
388	8200	138.90	0.81
388	8400	143.16	0.85
388	8600	147.47	0.90
388	8800	151.83	0.94
388	9000	156.24	0.99
388	9200	160.7	1.0
388	9400	165.2	1.1
388	9600	169.8	1.2
388	9800	174.4	1.2
388	10000	179.1	1.3
389	200	2.73391	0.00069
